type,date,year,month,day,observation_number,track,latitude,longitude,amplitude,speed_average,effective_radius,lat_origin,long_origin,cruise,cast,long_profile,lat_profile,distance
anticyclonic,2008-04-17,2008,Apr,17,106,415525,32.3527908325195,-63.1769104003906,0.1162,0.3182,0.654815481548155,33.3559036254883,-59.7733459472656,10234,15,-64.157,31.66,1.20022279635307
anticyclonic,2008-04-18,2008,Apr,18,107,415525,32.3780097961426,-63.2055358886719,0.1129,0.3133,0.631413141314132,33.3559036254883,-59.7733459472656,10234,17,-64.17,31.572,1.25691798201702
anticyclonic,2008-04-19,2008,Apr,19,108,415525,32.3760528564453,-63.2642517089844,0.1105,0.3185,0.613411341134114,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-20,2008,Apr,20,109,415525,32.3704948425293,-63.2884216308594,0.1051,0.3145,0.604410441044105,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-21,2008,Apr,21,110,415525,32.3393249511719,-63.3677368164063,0.1066,0.3137,0.625562556255626,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-22,2008,Apr,22,111,415525,32.3279037475586,-63.4063110351563,0.1322,0.3201,1.06795679567957,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-23,2008,Apr,23,112,415525,32.3425140380859,-63.4286193847656,0.132,0.3179,1.07380738073807,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-24,2008,Apr,24,113,415525,32.3544464111328,-63.4938659667969,0.1329,0.3171,1.12241224122412,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-25,2008,Apr,25,114,415525,32.3213844299316,-63.5079040527344,0.1301,0.3132,1.14131413141314,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-26,2008,Apr,26,115,415525,32.3131446838379,-63.5651245117188,0.1244,0.3035,1.11251125112511,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-27,2008,Apr,27,116,415525,32.30224609375,-63.62646484375,0.1266,0.3002,1.07380738073807,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-28,2008,Apr,28,117,415525,32.3004455566406,-63.6591796875,0.1199,0.2936,0.969396939693969,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-29,2008,Apr,29,118,415525,32.2884902954102,-63.6940307617188,0.1101,0.2812,0.818631863186319,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-04-30,2008,Apr,30,119,415525,32.2648048400879,-63.7731018066406,0.1022,0.2682,0.741674167416742,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-01,2008,May,1,120,415525,32.2434730529785,-63.8469543457031,0.1007,0.2627,0.768226822682268,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-02,2008,May,2,121,415525,32.2427787780762,-63.8858947753906,0.0964,0.256,0.775877587758776,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-03,2008,May,3,122,415525,32.2391738891602,-64.0564575195313,0.0975,0.2533,0.782628262826283,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-04,2008,May,4,123,415525,32.1918830871582,-64.1371154785156,0.0938,0.2514,0.732673267326733,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-05,2008,May,5,124,415525,32.2045364379883,-64.206787109375,0.094,0.2524,0.726822682268227,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-06,2008,May,6,125,415525,32.2162933349609,-64.2746276855469,0.0871,0.2502,0.726822682268227,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-07,2008,May,7,126,415525,32.2214164733887,-64.3766174316406,0.0825,0.2432,0.694869486948695,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-08,2008,May,8,127,415525,32.1738700866699,-64.4476928710938,0.0745,0.2376,0.658865886588659,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-09,2008,May,9,128,415525,32.1700477600098,-64.5266723632813,0.0637,0.2289,0.653465346534654,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-10,2008,May,10,129,415525,32.1700706481934,-64.6342468261719,0.0499,0.2123,0.632763276327633,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-11,2008,May,11,130,415525,32.1688842773438,-64.7435913085938,0.0423,0.1924,0.594509450945095,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-12,2008,May,12,131,415525,32.1677017211914,-64.8529357910156,0.0347,0.1725,0.556705670567057,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-05-13,2008,May,13,132,415525,32.1553573608398,-65.001220703125,0.0353,0.1529,0.523402340234024,33.3559036254883,-59.7733459472656,,,,,
anticyclonic,2008-06-25,2008,Jun,25,53,424820,32.6587753295898,-63.4436645507813,0.2351,0.352,1.3991899189919,34.9712295532227,-60.5657958984375,10236,13,-64.167,31.582,1.29717357454955
anticyclonic,2008-06-26,2008,Jun,26,54,424820,32.6239814758301,-63.4396667480469,0.1908,0.3476,0.993249324932493,34.9712295532227,-60.5657958984375,10236,14,-64.088,31.596,1.21535259091257
anticyclonic,2008-06-27,2008,Jun,27,55,424820,32.5766906738281,-63.4423828125,0.1864,0.3466,0.988748874887489,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-06-28,2008,Jun,28,56,424820,32.5379219055176,-63.4524230957031,0.2189,0.3491,1.38658865886589,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-06-29,2008,Jun,29,57,424820,32.5071334838867,-63.4773559570313,0.2196,0.3542,1.38658865886589,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-06-30,2008,Jun,30,58,424820,32.4842376708984,-63.5028076171875,0.1794,0.3552,0.815931593159316,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-01,2008,Jul,1,59,424820,32.4651336669922,-63.5326843261719,0.1862,0.3549,0.831683168316832,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-02,2008,Jul,2,60,424820,32.4395561218262,-63.5731811523438,0.1951,0.3559,0.908190819081908,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-03,2008,Jul,3,61,424820,32.4202537536621,-63.5983276367188,0.2044,0.3621,0.910441044104411,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-04,2008,Jul,4,62,424820,32.4116897583008,-63.6290588378906,0.2106,0.3654,0.95049504950495,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-05,2008,Jul,5,63,424820,32.4073219299316,-63.6602783203125,0.2138,0.3702,0.960396039603961,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-06,2008,Jul,6,64,424820,32.4102401733398,-63.6759948730469,0.2157,0.3747,1.004500450045,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-07,2008,Jul,7,65,424820,32.405876159668,-63.7149353027344,0.2237,0.3754,1.03105310531053,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-08,2008,Jul,8,66,424820,32.4012222290039,-63.7482299804688,0.2295,0.3774,1.08820882088209,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-09,2008,Jul,9,67,424820,32.4088973999023,-63.7877807617188,0.225,0.3764,1.07290729072907,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-10,2008,Jul,10,68,424820,32.4068832397461,-63.8066101074219,0.211,0.3674,1.04815481548155,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-11,2008,Jul,11,69,424820,32.4097099304199,-63.8386535644531,0.2064,0.3632,1.02925292529253,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-12,2008,Jul,12,70,424820,32.406307220459,-63.8579711914063,0.2035,0.3566,0.971647164716472,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-13,2008,Jul,13,71,424820,32.4052734375,-63.8765563964844,0.198,0.3489,0.98964896489649,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-14,2008,Jul,14,72,424820,32.3932342529297,-63.903564453125,0.1911,0.345,0.985148514851485,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-15,2008,Jul,15,73,424820,32.391902923584,-63.9071655273438,0.1868,0.335,0.95949594959496,34.9712295532227,-60.5657958984375,10237,1,-64.168,31.579,0.853724654263453
anticyclonic,2008-07-16,2008,Jul,16,74,424820,32.3628120422363,-63.9209289550781,0.1853,0.3285,0.981098109810981,34.9712295532227,-60.5657958984375,10237,2,-64.168,31.578,0.82278432342742
anticyclonic,2008-07-16,2008,Jul,16,74,424820,32.3628120422363,-63.9209289550781,0.1853,0.3285,0.981098109810981,34.9712295532227,-60.5657958984375,10237,3,-64.167,31.662,0.742757347787535
anticyclonic,2008-07-16,2008,Jul,16,74,424820,32.3628120422363,-63.9209289550781,0.1853,0.3285,0.981098109810981,34.9712295532227,-60.5657958984375,10237,4,-64.179,31.665,0.744004240926811
anticyclonic,2008-07-16,2008,Jul,16,74,424820,32.3628120422363,-63.9209289550781,0.1853,0.3285,0.981098109810981,34.9712295532227,-60.5657958984375,10237,5,-64.186,31.574,0.832158096056869
anticyclonic,2008-07-17,2008,Jul,17,75,424820,32.3659553527832,-63.9106140136719,0.179,0.3204,0.965346534653465,34.9712295532227,-60.5657958984375,10237,6,-64.171,31.669,0.74400781289528
anticyclonic,2008-07-17,2008,Jul,17,75,424820,32.3659553527832,-63.9106140136719,0.179,0.3204,0.965346534653465,34.9712295532227,-60.5657958984375,10237,7,-64.168,31.667,0.744839668077889
anticyclonic,2008-07-18,2008,Jul,18,76,424820,32.3486251831055,-63.9404602050781,0.1716,0.3184,0.983798379837984,34.9712295532227,-60.5657958984375,10237,9,-64.166,31.668,0.717020807906441
anticyclonic,2008-07-19,2008,Jul,19,77,424820,32.3227653503418,-63.9309997558594,0.1742,0.3167,0.983348334833483,34.9712295532227,-60.5657958984375,10237,14,-64.167,31.672,0.692236705498851
anticyclonic,2008-07-19,2008,Jul,19,77,424820,32.3227653503418,-63.9309997558594,0.1742,0.3167,0.983348334833483,34.9712295532227,-60.5657958984375,10237,15,-64.18,31.67,0.698644204290658
anticyclonic,2008-07-20,2008,Jul,20,78,424820,32.301815032959,-63.9543762207031,0.1737,0.3073,0.998649864986499,34.9712295532227,-60.5657958984375,10237,18,-64.165,31.671,0.665048857011556
anticyclonic,2008-07-21,2008,Jul,21,79,424820,32.2655181884766,-63.9751892089844,0.169,0.302,0.96984698469847,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-22,2008,Jul,22,80,424820,32.2723236083984,-63.9710693359375,0.1572,0.3007,0.916291629162916,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-23,2008,Jul,23,81,424820,32.2305030822754,-63.9883422851563,0.1511,0.2933,0.892439243924393,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-24,2008,Jul,24,82,424820,32.1787567138672,-63.999755859375,0.1435,0.2886,0.857335733573357,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-25,2008,Jul,25,83,424820,32.1743545532227,-63.9951782226563,0.1413,0.2824,0.821782178217822,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-26,2008,Jul,26,84,424820,32.1398010253906,-64.0365905761719,0.1367,0.2764,0.827632763276328,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-27,2008,Jul,27,85,424820,32.1615753173828,-64.0598754882813,0.1299,0.2659,0.792979297929793,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-28,2008,Jul,28,86,424820,32.1483688354492,-64.0723876953125,0.1185,0.2539,0.738073807380738,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-29,2008,Jul,29,87,424820,32.0983009338379,-64.1175537109375,0.109,0.2383,0.720972097209721,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-30,2008,Jul,30,88,424820,32.0881881713867,-64.1275024414063,0.107,0.2336,0.703870387038704,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-07-31,2008,Jul,31,89,424820,32.0876274108887,-64.1171264648438,0.0985,0.2296,0.68991899189919,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-01,2008,Aug,1,90,424820,32.0802726745606,-64.1043701171875,0.0956,0.2281,0.674167416741674,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-02,2008,Aug,2,91,424820,32.0790901184082,-64.1304931640625,0.0924,0.2313,0.664266426642664,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-03,2008,Aug,3,92,424820,32.0693817138672,-64.221435546875,0.0891,0.2305,0.666516651665167,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-04,2008,Aug,4,93,424820,32.0864524841309,-64.2093811035156,0.0902,0.2347,0.67956795679568,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-05,2008,Aug,5,94,424820,32.0897941589356,-64.2032165527344,0.0898,0.2284,0.692169216921692,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-06,2008,Aug,6,95,424820,32.0904197692871,-64.2281494140625,0.0903,0.2408,0.668316831683168,34.9712295532227,-60.5657958984375,61114,4,-64.208,31.817,0.274161210101054
anticyclonic,2008-08-07,2008,Aug,7,96,424820,32.0835838317871,-64.2242126464844,0.0895,0.2408,0.661116111611161,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-08,2008,Aug,8,97,424820,32.0962791442871,-64.258056640625,0.0854,0.2355,0.63951395139514,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-09,2008,Aug,9,98,424820,32.0930137634277,-64.2733764648438,0.0828,0.2366,0.647614761476148,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-10,2008,Aug,10,99,424820,32.1004524230957,-64.3297424316406,0.0848,0.2457,0.674617461746175,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-11,2008,Aug,11,100,424820,32.1275100708008,-64.3294067382813,0.0787,0.2396,0.687218721872187,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-12,2008,Aug,12,101,424820,32.1608963012695,-64.3457336425781,0.0787,0.2361,0.767326732673267,34.9712295532227,-60.5657958984375,10238,2,-64.167,31.582,0.605860250068235
anticyclonic,2008-08-12,2008,Aug,12,101,424820,32.1608963012695,-64.3457336425781,0.0787,0.2361,0.767326732673267,34.9712295532227,-60.5657958984375,10238,4,-64.163,31.672,0.521930242010233
anticyclonic,2008-08-13,2008,Aug,13,102,424820,32.1594200134277,-64.3914184570313,0.0631,0.2207,0.732223222322232,34.9712295532227,-60.5657958984375,10238,6,-64.171,31.664,0.542240985083901
anticyclonic,2008-08-14,2008,Aug,14,103,424820,32.2064971923828,-64.4827880859375,0.0473,0.2018,0.645364536453645,34.9712295532227,-60.5657958984375,10238,9,-64.171,31.664,0.62571160631379
anticyclonic,2008-08-14,2008,Aug,14,103,424820,32.2064971923828,-64.4827880859375,0.0473,0.2018,0.645364536453645,34.9712295532227,-60.5657958984375,10238,11,-64.203,31.628,0.642604368665004
anticyclonic,2008-08-14,2008,Aug,14,103,424820,32.2064971923828,-64.4827880859375,0.0473,0.2018,0.645364536453645,34.9712295532227,-60.5657958984375,10238,12,-64.246,31.618,0.634348124521847
anticyclonic,2008-08-14,2008,Aug,14,103,424820,32.2064971923828,-64.4827880859375,0.0473,0.2018,0.645364536453645,34.9712295532227,-60.5657958984375,10238,13,-64.282,31.606,0.633176700072
anticyclonic,2008-08-15,2008,Aug,15,104,424820,32.1710624694824,-64.5440979003906,0.0323,0.173,0.564356435643564,34.9712295532227,-60.5657958984375,10238,14,-64.167,31.664,0.631913897961252
anticyclonic,2008-08-16,2008,Aug,16,105,424820,32.2252311706543,-64.6343994140625,0.0192,0.1242,0.498199819981998,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-17,2008,Aug,17,106,424820,32.0395698547363,-64.763427734375,0.0131,0.121,0.302880288028803,34.9712295532227,-60.5657958984375,,,,,
anticyclonic,2008-08-18,2008,Aug,18,69,427711,30.9726009368897,-63.1724548339844,0.0773,0.2391,0.592709270927093,30.5114212036133,-60.8532104492188,,,,,
anticyclonic,2008-08-19,2008,Aug,19,70,427711,30.9639225006104,-63.2331237792969,0.0763,0.2374,0.60981098109811,30.5114212036133,-60.8532104492188,,,,,
anticyclonic,2008-08-20,2008,Aug,20,71,427711,30.9822826385498,-63.3063049316406,0.0693,0.2334,0.581458145814581,30.5114212036133,-60.8532104492188,,,,,
anticyclonic,2008-08-21,2008,Aug,21,72,427711,30.9962749481201,-63.3599853515625,0.064,0.2154,0.578757875787579,30.5114212036133,-60.8532104492188,,,,,
anticyclonic,2008-08-22,2008,Aug,22,73,427711,30.9979209899902,-63.4215393066406,0.0552,0.2129,0.552205220522052,30.5114212036133,-60.8532104492188,,,,,
anticyclonic,2008-08-23,2008,Aug,23,74,427711,30.9906711578369,-63.4770202636719,0.048,0.2081,0.543654365436544,30.5114212036133,-60.8532104492188,,,,,
anticyclonic,2008-08-24,2008,Aug,24,75,427711,31.0090236663818,-63.5081481933594,0.0445,0.1979,0.537803780378038,30.5114212036133,-60.8532104492188,,,,,
anticyclonic,2008-08-25,2008,Aug,25,76,427711,31.0018920898438,-63.543212890625,0.0395,0.1933,0.542754275427543,30.5114212036133,-60.8532104492188,,,,,
anticyclonic,2008-08-26,2008,Aug,26,77,427711,31.0458869934082,-63.6089172363281,0.0361,0.1816,0.513501350135014,30.5114212036133,-60.8532104492188,,,,,
anticyclonic,2008-08-27,2008,Aug,27,78,427711,31.0308303833008,-63.6430969238281,0.0228,0.1519,0.472997299729973,30.5114212036133,-60.8532104492188,,,,,
anticyclonic,2008-08-19,2008,Aug,19,0,432996,32.2650604248047,-63.6336364746094,0.0367,0.1426,0.533753375337534,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-20,2008,Aug,20,1,432996,32.2890243530273,-63.6127624511719,0.0423,0.1557,0.565706570657066,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-21,2008,Aug,21,2,432996,32.3199043273926,-63.6048583984375,0.0451,0.1616,0.547704770477048,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-22,2008,Aug,22,3,432996,32.3186683654785,-63.5813598632813,0.045,0.1677,0.534653465346535,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-23,2008,Aug,23,4,432996,32.2449340820313,-63.6227111816406,0.0411,0.1635,0.514401440144015,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-24,2008,Aug,24,5,432996,32.269214630127,-63.6048889160156,0.0415,0.1682,0.507200720072007,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-25,2008,Aug,25,6,432996,32.2461891174316,-63.6560974121094,0.0463,0.1783,0.506300630063006,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-26,2008,Aug,26,7,432996,32.2412948608398,-63.6808776855469,0.0477,0.1778,0.502250225022502,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-27,2008,Aug,27,8,432996,32.2327079772949,-63.7369079589844,0.0326,0.1649,0.432493249324932,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-28,2008,Aug,28,9,432996,32.16357421875,-63.7845153808594,0.0251,0.1455,0.357785778577858,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-29,2008,Aug,29,10,432996,32.0764427185059,-63.8736877441406,0.0281,0.1512,0.42034203420342,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-30,2008,Aug,30,11,432996,31.9893112182617,-63.9628295898438,0.0311,0.1569,0.483348334833483,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-08-31,2008,Aug,31,12,432996,31.9021816253662,-64.052001953125,0.0341,0.1626,0.545904590459046,32.2650604248047,-63.6336364746094,,,,,
anticyclonic,2008-09-01,2008,Sep,1,13,432996,31.8150501251221,-64.1411437988281,0.0371,0.1683,0.608910891089109,32.2650604248047,-63.6336364746094,,,,,
